state_fips,state_abbrev,state_name,year,beer_tax_usd_per_gallon,policy_change_count_sunday_sales,policy_change_count_underage_purchase,fars_fatalities_total,fars_fatalities_alcohol_involved,fars_fatalities_impaired,rate_alcohol_involved_per100k,rate_impaired_per100k,unemployment_rate,pcpi_nominal,population_thousands,vmt_total_million,vmt_per_capita
24,MD,Maryland,2015,0.09,0,0,520,167,128,2.7886652613129637,2.137420080527302,5.033333333333333,55032.0,5988.528,57516.0,9604.363543094396
24,MD,Maryland,2016,0.09,0,0,522,129,96,2.1474895846755144,1.598131783944569,4.25,56606.0,6007.014,59137.0,9844.658261159371
24,MD,Maryland,2017,0.09,0,0,558,172,135,2.853262988235598,2.239479670998871,4.066666666666666,58245.0,6028.186,60045.0,9960.707914453867
24,MD,Maryland,2018,0.09,0,0,512,136,88,2.250853296829789,1.456434486183981,3.8083333333333336,59915.0,6042.153,59775.0,9892.996751323577
24,MD,Maryland,2019,0.09,0,0,535,161,128,2.658979737913781,2.11397146865195,3.3833333333333333,61723.0,6054.954,60216.0,9944.914527839517
24,MD,Maryland,2020,0.09,0,0,573,171,143,2.7679151690653914,2.314689293428953,6.516666666666667,64840.0,6177.935,50885.0,8236.570957771488
24,MD,Maryland,2021,0.09,0,0,563,170,135,2.751074820658242,2.184677063463898,5.2,69032.0,6179.403,56601.0,9159.622701416301
24,MD,Maryland,2022,0.09,0,0,566,177,153,2.8583240209029075,2.4707546621364114,2.966666666666667,71013.0,6192.44,56746.0,9163.754513568158
24,MD,Maryland,2023,0.09,0,0,621,154,120,2.47705427418932,1.9301721617059633,2.191666666666667,74945.0,6217.062,57356.0,9225.579542233936
23,ME,Maine,2003,0.35,0,0,207,66,50,5.051614488336511,3.8269806729822053,5.1000000000000005,30740.0,1306.513,14342.257425438664,10977.508394817858
23,ME,Maine,2004,0.35,0,0,194,68,47,5.176267119742283,3.5777140386454014,4.666666666666667,32096.0,1313.688,14712.289146784578,11199.226259800333
23,ME,Maine,2005,0.35,0,0,169,56,31,4.246326358995046,2.3506449487294008,4.883333333333334,32684.0,1318.787,14834.55622625891,11248.636987063801
23,ME,Maine,2006,0.35,0,0,188,69,38,5.212980472477352,2.870916781944049,4.708333333333333,34168.0,1323.619,14957.06646036185,11300.129765711923
23,ME,Maine,2007,0.35,0,0,183,73,36,5.50096455268869,2.7128044369423683,4.7,35402.0,1327.04,15035.0,11329.726308174584
23,ME,Maine,2008,0.35,0,0,155,50,26,3.757960299404213,1.9541393556901907,5.408333333333334,36960.0,1330.509,14559.0,10942.428799805188
23,ME,Maine,2009,0.35,0,0,159,51,26,3.8357689212463995,1.9554900382824782,8.299999999999999,37107.0,1329.59,14491.0,10898.848517212073
23,ME,Maine,2010,0.35,0,0,161,48,27,3.6154079648943886,2.0336669802530936,8.35,38018.0,1327.651,14549.0,10958.45218359343
23,ME,Maine,2011,0.35,0,0,136,42,10,3.1615245473562505,0.7527439398467263,7.775,39502.0,1328.473,14248.0,10725.095654936156
23,ME,Maine,2012,0.35,0,0,164,66,17,4.969527759330288,1.2800298774032561,7.208333333333333,39992.0,1328.094,14199.0,10691.261311322844
23,ME,Maine,2013,0.35,0,0,144,54,26,4.064603102797576,1.9570311235692033,6.683333333333334,39950.0,1328.543,14129.0,10634.958748042029
23,ME,Maine,2014,0.35,0,0,131,51,17,3.8310808831317504,1.2770269610439169,5.575,41137.0,1331.217,14301.0,10742.801511699445
23,ME,Maine,2015,0.35,0,0,156,74,46,5.567685753796936,3.460993846954852,4.391666666666667,42939.0,1329.098,14629.0,11006.712823283158
23,ME,Maine,2016,0.35,0,0,160,61,49,4.578383425351335,3.677717833478941,3.7916666666666665,44234.0,1332.348,14838.0,11136.730043502148
23,ME,Maine,2017,0.35,0,0,173,50,39,3.743235038476713,2.9197233300118364,3.375,45905.0,1335.743,14738.0,11033.559599413958
23,ME,Maine,2018,0.35,0,0,136,42,33,3.1340406813404442,2.4624605353389204,3.1750000000000003,47729.0,1340.123,14784.0,11031.823198318363
23,ME,Maine,2019,0.35,0,0,157,50,41,3.715345118408049,3.0465829970946,2.9,49983.0,1345.77,14871.0,11050.179451169219
23,ME,Maine,2020,0.35,0,0,164,71,49,5.203100461610279,3.5908721495620237,5.116666666666667,54295.0,1364.571,13086.0,9589.827132483397
23,ME,Maine,2021,0.35,0,0,153,55,34,3.988596963879991,2.4656781231258127,4.733333333333333,59168.0,1378.931,14560.0,10558.903962562305
23,ME,Maine,2022,0.35,0,0,182,77,51,5.535896333511153,3.6666326364814132,2.841666666666667,61620.0,1390.922,14651.0,10533.300932762584
23,ME,Maine,2023,0.35,0,0,135,51,24,3.6437784982774213,1.7147192933070219,2.6083333333333334,64922.0,1399.646,14888.0,10636.975349481227
26,MI,Michigan,2003,0.2,0,0,1283,366,736,3.64500009560656,7.329836257831771,7.108333333333333,31267.0,10041.152,99793.8755107975,9938.488682453717
26,MI,Michigan,2004,0.2,0,0,1159,340,671,3.3812963591891454,6.673087814752695,6.941666666666666,32092.0,10055.315,102368.5677952592,10180.543105338738
26,MI,Michigan,2005,0.2,0,0,1129,334,648,3.3230071383963824,6.4470318134157365,6.758333333333333,32756.0,10051.137,103219.30595635848,10269.415883631722
26,MI,Michigan,2006,0.2,0,0,1086,360,569,3.5870575376982314,5.669543719306371,6.866666666666667,33563.0,10036.081,104071.73599496472,10369.758473946626
26,MI,Michigan,2007,0.2,0,0,1087,351,526,3.5095493738603967,5.259324702708172,7.066666666666666,34669.0,10001.284,104614.0,10460.056928690356
26,MI,Michigan,2008,0.2,0,0,980,310,439,3.116552321032234,4.413440222365002,8.233333333333333,35826.0,9946.889,101825.0,10236.869035132493
26,MI,Michigan,2009,0.2,0,0,872,278,399,2.807629602151816,4.029655436181923,13.483333333333334,34247.0,9901.591,96769.0,9773.075862252845
26,MI,Michigan,2010,0.2,0,0,942,285,395,2.885317147480303,3.998948327209543,12.741666666666667,35635.0,9877.597,97567.0,9877.604846603885
26,MI,Michigan,2011,0.2,0,0,889,263,397,2.6611210118978414,4.016977344956058,10.141666666666667,37689.0,9883.053,94754.0,9587.52320765658
26,MI,Michigan,2012,0.2,0,0,940,301,409,3.040929599044845,4.1320272624895065,9.066666666666666,39042.0,9898.289,94548.0,9551.953878089436
26,MI,Michigan,2013,0.2,0,0,947,292,488,2.9450915913398976,4.921933892376267,8.733333333333333,39292.0,9914.802,95132.0,9594.94702970367
26,MI,Michigan,2014,0.2,0,0,901,235,512,2.3660815464467344,5.15503724162012,7.225,40829.0,9932.033,97384.0,9805.041928475268
26,MI,Michigan,2015,0.2,0,0,967,283,191,2.8486635892376078,1.922596274008421,5.416666666666667,42982.0,9934.483,97843.0,9848.82655695319
26,MI,Michigan,2016,0.2,0,0,1065,270,157,2.7124455137507426,1.57723683577358,4.991666666666666,44080.0,9954.117,99433.0,9989.133139584355
26,MI,Michigan,2017,0.2,0,0,1031,350,212,3.5081557605120386,2.1249400606530062,4.583333333333333,45264.0,9976.752,101757.0,10199.411592069242
26,MI,Michigan,2018,0.2,0,0,977,296,196,2.963768134806593,1.9624951162908522,4.166666666666667,47089.0,9987.286,102398.0,10252.835454997485
26,MI,Michigan,2019,0.2,0,0,986,274,179,2.7441725143080054,1.7927258396391712,4.075,48577.0,9984.795,102174.0,10232.959214485625
26,MI,Michigan,2020,0.2,0,0,1086,315,176,3.1272638536051347,1.7472966293158845,10.075,52787.0,10072.703,86547.0,8592.231896443289
26,MI,Michigan,2021,0.2,0,0,1137,340,200,3.385998557365438,1.9917638572737872,5.7250000000000005,56898.0,10041.351,96744.0,9634.560130404763
26,MI,Michigan,2022,0.2,0,0,1124,309,174,3.074358585822909,1.7311922133760067,4.133333333333334,57907.0,10050.877,95901.0,9541.555428446693
26,MI,Michigan,2023,0.2,0,0,1094,298,174,2.955365257360744,1.725615955640166,3.9,60865.0,10083.356,98289.0,9747.647509420474
27,MN,Minnesota,2003,0.15,0,0,655,256,188,5.065723808822749,3.7201409221042065,4.758333333333334,35195.0,5053.572,,
27,MN,Minnesota,2004,0.15,0,0,567,168,170,3.302073053255952,3.3413834467470944,4.625,37084.0,5087.713,,
27,MN,Minnesota,2005,0.15,0,0,559,192,121,3.750294456713203,2.3634668190744663,4.108333333333333,37812.0,5119.598,,
27,MN,Minnesota,2006,0.15,0,0,494,168,164,3.2535723934382417,3.1761063840706645,4.058333333333333,39362.0,5163.555,,
27,MN,Minnesota,2007,0.15,0,0,510,191,182,3.667996043173274,3.4951585332855277,4.6000000000000005,41325.0,5207.203,,
27,MN,Minnesota,2008,0.15,0,0,455,160,141,3.0493510790319376,2.6872406383968954,5.45,42983.0,5247.018,,
27,MN,Minnesota,2009,0.15,0,0,421,125,151,2.366884969201146,2.8591970427949844,7.7,40963.0,5281.203,,
27,MN,Minnesota,2010,0.15,0,0,411,133,166,2.504267610932465,3.1256272437202193,7.366666666666667,42538.0,5310.934,56632.0,10663.284461829124
27,MN,Minnesota,2011,0.15,0,0,368,124,156,2.3192222376005778,2.917731202142662,6.575,45134.0,5346.62,56685.0,10602.025204708769
27,MN,Minnesota,2012,0.15,0,0,395,125,192,2.3245002324500232,3.5704323570432357,5.658333333333334,47399.0,5377.5,56988.0,10597.489539748954
27,MN,Minnesota,2013,0.15,0,0,387,107,201,1.976094063554879,3.7121019324722484,5.041666666666667,47413.0,5414.722,56974.0,10522.05450252109
27,MN,Minnesota,2014,0.15,0,0,361,107,219,1.962343184479516,4.016384648607607,4.241666666666666,49357.0,5452.665,57395.0,10526.045520859983
27,MN,Minnesota,2015,0.15,0,0,411,131,97,2.3887664519451306,1.7687812659441045,3.7583333333333337,51353.0,5484.002,57395.0,10465.896985449677
27,MN,Minnesota,2016,0.15,0,0,392,107,74,1.9365254028696772,1.3392792505827673,3.8666666666666663,51982.0,5525.36,59029.0,10683.285794952728
27,MN,Minnesota,2017,0.15,3,0,358,107,72,1.921252699853823,1.292805555041825,3.4416666666666664,53826.0,5569.283,59971.0,10768.172491862957
27,MN,Minnesota,2018,0.15,0,0,381,121,89,2.1573388209376683,1.5868029344086982,3.025,56201.0,5608.762,60438.0,10775.639971886843
27,MN,Minnesota,2019,0.15,0,0,364,103,73,1.8262239734272,1.2943140782542293,3.275,57903.0,5640.053,60731.0,10767.806614583233
27,MN,Minnesota,2020,0.15,0,0,394,130,87,2.276414507064327,1.523446631650742,6.291666666666667,61327.0,5710.735,51619.0,9038.9415723195
27,MN,Minnesota,2021,0.15,0,0,488,145,106,2.5355590295628696,1.8535810836804425,3.6833333333333336,67452.0,5718.66,57171.0,9997.27208821647
27,MN,Minnesota,2022,0.15,0,0,444,156,111,2.726500060035434,1.940009658102136,2.4833333333333334,69813.0,5721.621,57471.0,10044.531086557463
27,MN,Minnesota,2023,0.15,0,0,409,111,61,1.9294120264597132,1.060307510036419,2.8249999999999997,72366.0,5753.048,58046.0,10089.608152061308
29,MO,Missouri,2003,0.06,0,0,1232,390,685,6.830836779256955,11.997751778951319,5.691666666666666,30054.0,5709.403,65964.84491030988,11553.720224392968
29,MO,Missouri,2004,0.06,0,0,1130,348,587,6.054552562476284,10.212707914291894,5.841666666666666,31396.0,5747.741,67666.74471495181,11772.75467265345
29,MO,Missouri,2005,0.06,0,0,1257,421,621,7.270780443154932,10.724832910211907,5.416666666666667,32256.0,5790.3,68229.0919588979,11783.343170284425
29,MO,Missouri,2006,0.06,0,3,1096,406,462,6.948837387620526,7.907297716947495,4.891666666666667,33860.0,5842.704,68792.55755240987,11774.095958379865
29,MO,Missouri,2007,0.06,0,0,992,338,395,5.740867434878521,6.709001883955668,5.083333333333333,35228.0,5887.612,69151.0,11745.169348795403
29,MO,Missouri,2008,0.06,0,0,960,322,368,5.435593617465204,6.212106991388804,6.158333333333334,37124.0,5923.916,68273.0,11524.97773432304
29,MO,Missouri,2009,0.06,0,0,878,320,281,5.36814755964012,4.7139045758089795,9.091666666666669,36306.0,5961.088,69003.0,11575.571439307723
29,MO,Missouri,2010,0.06,0,0,821,275,260,4.586322851445334,4.336159786821043,9.416666666666666,36984.0,5996.089,70864.0,11818.370274357168
29,MO,Missouri,2011,0.06,0,0,786,265,223,4.4084507838890925,3.7097529238010094,8.575000000000001,38402.0,6011.182,68789.0,11443.506451809311
29,MO,Missouri,2012,0.06,0,0,826,279,244,4.62991619519793,4.049102335585287,7.141666666666667,39983.0,6026.027,68504.0,11368.020753972725
29,MO,Missouri,2013,0.06,0,0,757,266,221,4.4017952043268656,3.6571306020911174,6.758333333333333,40121.0,6042.989,69458.0,11493.980876020129
29,MO,Missouri,2014,0.06,0,0,766,226,242,3.729908419195495,3.9939727320588925,6.166666666666667,41380.0,6059.13,70909.0,11702.835225519175
29,MO,Missouri,2015,0.06,0,0,870,231,176,3.802211899738141,2.8969233521814406,5.1000000000000005,42677.0,6075.411,71918.0,11837.553047851412
29,MO,Missouri,2016,0.06,0,0,947,267,200,4.383240327649677,3.2833260881270987,4.575,43826.0,6091.384,74019.0,12151.425685853987
29,MO,Missouri,2017,0.06,0,0,932,258,193,4.221631048427344,3.1580418308003,3.7916666666666665,44781.0,6111.382,75911.0,12421.249399890237
29,MO,Missouri,2018,0.06,0,0,921,237,188,3.868764962897401,3.0688937258426647,3.233333333333333,46680.0,6125.986,76595.0,12503.293347389303
29,MO,Missouri,2019,0.06,0,0,881,242,176,3.941063191365489,2.8662277755385372,3.233333333333333,48425.0,6140.475,79168.0,12892.813666695167
29,MO,Missouri,2020,0.06,0,0,987,289,223,4.695564917078598,3.6232213720018245,6.216666666666666,52143.0,6154.744,72797.0,11827.786825902102
29,MO,Missouri,2021,0.06,0,0,1016,300,207,4.861154096316315,3.354196326458257,4.141666666666667,56630.0,6171.374,79791.0,12929.211549972502
29,MO,Missouri,2022,0.06,0,0,1057,307,213,4.968108626481411,3.4469287864512723,2.6,58986.0,6179.414,79431.0,12854.13147589723
29,MO,Missouri,2023,0.06,0,0,991,274,202,4.413632777376685,3.2538460621536145,3.1,62484.0,6208.038,80825.0,13019.411285820093
28,MS,Mississippi,2003,0.43,0,0,872,179,549,6.240604229944301,19.140177219214646,6.141666666666667,24060.0,2868.312,41340.23345834622,14412.739429443596
28,MS,Mississippi,2004,0.43,0,0,900,177,609,6.12666622822351,21.079885497108005,6.166666666666667,25287.0,2889.01,42406.81574687085,14678.666999031104
28,MS,Mississippi,2005,0.43,0,0,931,225,598,7.7427533850457495,20.57851788558826,7.65,26716.0,2905.943,42759.23932007865,14714.410888334232
28,MS,Mississippi,2006,0.43,0,0,911,180,646,6.196260350336559,22.237689923985656,6.383333333333333,27827.0,2904.978,43112.36376406395,14840.857233364228
28,MS,Mississippi,2007,0.43,0,0,884,197,635,6.727337920672051,21.684566394044428,6.133333333333333,29432.0,2928.35,43337.0,14799.118957774856
28,MS,Mississippi,2008,0.43,0,0,783,175,524,5.936618624156406,17.77593233747404,6.716666666666666,30736.0,2947.806,43711.0,14828.316381742896
28,MS,Mississippi,2009,0.43,0,0,700,90,585,3.041800421390752,19.77170273903989,9.241666666666667,30220.0,2958.774,40427.0,13663.429515062659
28,MS,Mississippi,2010,0.43,0,0,641,149,418,5.015796392329534,14.071160348951313,10.125,31213.0,2970.615,39841.0,13411.700944080603
28,MS,Mississippi,2011,0.43,0,0,630,135,409,4.531498445696033,13.728761957701316,9.8,32454.0,2979.147,38851.0,13040.981193610118
28,MS,Mississippi,2012,0.43,0,0,582,124,395,4.154661983067072,13.234608736383013,8.825000000000001,33441.0,2984.599,38667.0,12955.50926606891
28,MS,Mississippi,2013,0.43,0,0,613,188,415,6.287964000737164,13.880346065457038,8.491666666666665,33976.0,2989.839,38758.0,12963.239826626115
28,MS,Mississippi,2014,0.43,0,0,607,145,456,4.84643162253183,15.241191861203545,7.6,34623.0,2991.892,39499.0,13202.013976440327
28,MS,Mississippi,2015,0.43,0,0,677,146,94,4.882565928852989,3.1435698446039786,6.45,35100.0,2990.231,39890.0,13340.106500133268
28,MS,Mississippi,2016,0.43,0,0,687,120,80,4.0125794365335326,2.675052957689022,5.991666666666667,35638.0,2990.595,40755.0,13627.72291132701
28,MS,Mississippi,2017,0.43,0,0,685,132,96,4.413720786685543,3.209978753953122,5.208333333333333,36579.0,2990.674,40877.0,13668.156408889768
28,MS,Mississippi,2018,0.43,0,0,663,127,97,4.257631637086184,3.251891880294172,4.941666666666667,37624.0,2982.879,40730.0,13654.59343137955
28,MS,Mississippi,2019,0.43,0,0,642,143,106,4.801514458098728,3.5591645633459104,5.491666666666667,39142.0,2978.227,41091.0,13797.135006834604
28,MS,Mississippi,2020,0.43,0,0,748,124,63,4.1912621648004285,2.12943158372925,8.0,42446.0,2958.536,39665.0,13406.968852162016
28,MS,Mississippi,2021,0.43,0,0,766,139,60,4.716326531304702,2.0358244020020297,5.408333333333334,46906.0,2947.209,40853.0,13861.58904916482
28,MS,Mississippi,2022,0.43,0,0,703,140,39,4.758766242264031,1.3256563103449799,3.733333333333333,47086.0,2941.939,39952.0,13580.159207923754
28,MS,Mississippi,2023,0.43,0,0,732,128,38,4.34904925706007,1.2911239981897082,3.108333333333333,49593.0,2943.172,40944.0,13911.521311020899
30,MT,Montana,2003,0.14,0,0,262,125,84,13.592423039700748,9.134108282678904,4.733333333333333,26114.0,919.63,10786.02625270602,11728.658539527876
30,MT,Montana,2004,0.14,0,0,229,102,62,10.967635797072932,6.666602151161978,4.541666666666667,28034.0,930.009,11064.306842879496,11896.988999976877
30,MT,Montana,2005,0.14,0,0,251,115,71,12.232715173459901,7.552371976657852,4.083333333333333,29839.0,940.102,11156.25721651543,11867.071037520855
30,MT,Montana,2006,0.14,0,0,264,113,73,11.861126156197386,7.662497428339904,3.3666666666666667,31870.0,952.692,11248.390453429429,11806.95382498166
30,MT,Montana,2007,0.14,0,0,277,121,67,12.542681397233977,6.9451211042535235,3.391666666666667,33841.0,964.706,11307.0,11720.669302357403
30,MT,Montana,2008,0.14,0,0,229,101,57,10.343962352073657,5.83768172344751,4.7250000000000005,35569.0,976.415,10812.0,11073.160490160433
30,MT,Montana,2009,0.14,0,0,221,99,48,10.06115965535955,4.878138014719781,7.1000000000000005,34479.0,983.982,11011.0,11190.245350016565
30,MT,Montana,2010,0.14,0,0,189,91,42,9.185146306259021,4.2392982951964715,7.1499999999999995,35999.0,990.73,11190.0,11294.701886487741
30,MT,Montana,2011,0.14,0,0,209,88,41,8.82189594573732,4.11020152017307,6.625,38150.0,997.518,11660.0,11689.01212810195
30,MT,Montana,2012,0.14,0,0,205,111,39,11.05392723129994,3.8838122704567364,5.783333333333334,40217.0,1004.168,11885.0,11835.668931891874
30,MT,Montana,2013,0.14,0,0,229,105,38,10.353416331577526,3.746950672380438,5.3,40142.0,1014.158,12033.0,11865.015115987844
30,MT,Montana,2014,0.14,0,0,192,87,49,8.507251209349763,4.791440336300441,4.641666666666667,41850.0,1022.657,12157.0,11887.661258858054
30,MT,Montana,2015,0.14,0,0,224,97,68,9.403826484859357,6.592373205880786,4.241666666666666,43095.0,1031.495,12345.0,11968.065768617396
30,MT,Montana,2016,0.14,0,0,190,95,69,9.1158839960581,6.621010481347462,4.266666666666667,43301.0,1042.137,12599.0,12089.581312245895
30,MT,Montana,2017,0.14,0,0,186,72,49,6.832014058766707,4.649565123327342,4.1,45369.0,1053.862,12645.0,11998.72469070903
30,MT,Montana,2018,0.14,0,0,181,88,67,8.287672651998742,6.309932587317224,3.725,47208.0,1061.818,12700.0,11960.618486407275
30,MT,Montana,2019,0.14,0,0,184,81,56,7.56922335096059,5.233043304367816,3.5,49654.0,1070.123,12892.0,12047.213264269622
30,MT,Montana,2020,0.14,0,0,213,108,80,9.933500731216027,7.358148689789648,5.825,53487.0,1087.23,12104.0,11132.878967651739
30,MT,Montana,2021,0.14,0,0,239,112,73,10.121805079338685,6.5972479534975355,3.391666666666667,58973.0,1106.522,13482.0,12184.12286425394
30,MT,Montana,2022,0.14,0,0,215,80,67,7.12952111897834,5.970973937144359,2.6333333333333333,61610.0,1122.095,13514.0,12043.54355023416
30,MT,Montana,2023,0.14,0,0,208,84,64,7.425073057415261,5.657198519935437,2.6666666666666665,65075.0,1131.302,13700.0,12109.940581736795
37,NC,North Carolina,2003,0.53,0,0,1553,473,1032,5.61590909873445,12.252892579056981,6.258333333333333,28709.0,8422.501,98824.68804526736,11733.413631564705
37,NC,North Carolina,2004,0.53,0,0,1573,462,1014,5.401517475662773,11.855278615415697,5.466666666666666,30586.0,8553.152,101374.37519312196,11852.282666451147
37,NC,North Carolina,2005,0.53,0,0,1547,451,1052,5.180688277986314,12.08444361073526,5.216666666666667,32209.0,8705.407,102216.85107602066,11741.765902044634
37,NC,North Carolina,2006,0.53,0,0,1554,468,1003,5.248243016080034,11.2478370622399,4.733333333333333,34189.0,8917.27,103061.00240509256,11557.461241511422
37,NC,North Carolina,2007,0.53,0,0,1676,570,1025,6.25134554729269,11.241454712236855,4.716666666666667,35960.0,9118.037,103598.0,11361.875368568915
37,NC,North Carolina,2008,0.53,0,0,1428,488,836,5.241985857594794,8.98012331342059,5.933333333333334,37772.0,9309.449,101712.0,10925.67347433774
37,NC,North Carolina,2009,0.53,0,0,1313,425,777,4.497561052010219,8.222599852733977,10.791666666666666,35921.0,9449.566,,
37,NC,North Carolina,2010,0.62,0,0,1320,448,772,4.679053485967957,8.063011810641212,10.8,35848.0,9574.586,102385.0,10693.412749125655
37,NC,North Carolina,2011,0.62,0,0,1230,405,734,4.193018406936681,7.599198791830924,10.35,36822.0,9658.913,103772.0,10743.652003077364
37,NC,North Carolina,2012,0.62,0,0,1299,455,766,4.665800502675913,7.854952055054395,9.6,38876.0,9751.81,104950.0,10762.104675952463
37,NC,North Carolina,2013,0.62,0,0,1290,403,783,4.09273466476187,7.951888939227156,7.775,38074.0,9846.717,105213.0,10685.084175771479
37,NC,North Carolina,2014,0.62,0,0,1284,387,766,3.8944199603614464,7.708335115340744,6.116666666666667,39880.0,9937.295,108012.0,10869.356298670815
37,NC,North Carolina,2015,0.62,0,0,1379,442,287,4.403610641912929,2.859358041242105,5.658333333333334,41632.0,10037.218,111879.0,11146.415271642003
37,NC,North Carolina,2016,0.62,0,0,1450,428,290,4.211851401946229,2.853824548047679,5.1,42596.0,10161.802,116749.0,11489.005591724776
37,NC,North Carolina,2017,0.62,0,0,1412,400,273,3.89265687261222,2.65673831555784,4.55,44219.0,10275.758,119176.0,11597.781886260847
37,NC,North Carolina,2018,0.62,0,0,1436,400,258,3.8493525100376678,2.4828323689742957,4.008333333333334,46048.0,10391.358,121127.0,11656.513037083314
37,NC,North Carolina,2019,0.62,0,0,1457,320,216,3.047217395345223,2.0568717418580253,3.875,48374.0,10501.384,122475.0,11662.748452965818
37,NC,North Carolina,2020,0.62,0,0,1538,378,242,3.617345343175064,2.315866595366047,7.325,51779.0,10449.652,106342.0,10176.606838199014
37,NC,North Carolina,2021,0.62,0,0,1693,464,317,4.392142608326896,3.000666394050919,4.891666666666667,57023.0,10564.32,117734.0,11144.493919154285
37,NC,North Carolina,2022,0.62,0,0,1631,393,187,3.669196109008922,1.7459024742612428,3.675,58871.0,10710.793,119381.0,11145.86006843751
37,NC,North Carolina,2023,0.62,0,0,1561,348,147,3.198179904787979,1.350955304608715,3.4916666666666667,61579.0,10881.189,122258.0,11235.72065516002
38,ND,North Dakota,2003,0.16,0,0,105,53,44,8.296585720167123,6.887731541270818,3.4499999999999997,29663.0,638.817,7482.5851177346785,11713.19034674199
38,ND,North Dakota,2004,0.16,0,0,100,37,54,5.7390589494419935,8.375923872158584,3.358333333333333,29984.0,644.705,7675.636585791702,11905.656983878986
38,ND,North Dakota,2005,0.16,0,0,123,55,53,8.51275907808367,8.20320420251699,3.3249999999999997,31731.0,646.089,7739.425276938802,11978.884142802
38,ND,North Dakota,2006,0.16,0,0,111,44,58,6.775255534921823,8.931018659669675,3.1166666666666667,33120.0,649.422,7803.340825745151,12015.824572843469
38,ND,North Dakota,2007,0.16,0,0,111,58,36,8.884504505056508,5.514520037621281,3.0416666666666665,36501.0,652.822,7844.0,12015.526437528148
38,ND,North Dakota,2008,0.16,0,0,104,52,45,7.907915367056537,6.84338829841431,3.0749999999999997,40973.0,657.569,7820.0,11892.288109688869
38,ND,North Dakota,2009,0.16,0,0,140,58,67,8.72222422733124,10.075672814330915,3.875,40186.0,664.968,8154.0,12262.244198217057
38,ND,North Dakota,2010,0.16,0,0,105,49,29,7.2619273451579245,4.297875367542445,3.658333333333333,44081.0,674.752,8262.0,12244.498719529545
38,ND,North Dakota,2011,0.16,0,0,148,63,57,9.19002342726607,8.314783100859778,3.341666666666667,48873.0,685.526,9131.0,13319.699034026426
38,ND,North Dakota,2012,0.16,0,0,170,86,72,12.246752118616914,10.253094796981603,2.9416666666666664,56056.0,702.227,10081.0,14355.756756718269
38,ND,North Dakota,2013,0.16,0,0,148,74,71,10.233022516798059,9.818170252603544,2.891666666666666,54337.0,723.149,10100.0,13966.692894548703
38,ND,North Dakota,2014,0.16,0,0,135,62,67,8.392714041281323,9.069545818804011,2.6666666666666665,56647.0,738.736,10511.0,14228.357627081934
38,ND,North Dakota,2015,0.16,0,0,131,57,42,7.544302926263042,5.558960050930663,2.775,52972.0,755.537,10036.0,13283.267397890508
38,ND,North Dakota,2016,0.16,0,0,113,56,46,7.406290585811134,6.0837386954877175,3.016666666666667,51298.0,756.114,9739.0,12880.332859859756
38,ND,North Dakota,2017,0.16,0,0,116,52,35,6.871444522996215,4.625010736632068,2.6,51830.0,756.755,9717.0,12840.351236529656
38,ND,North Dakota,2018,0.16,0,0,105,33,24,4.341751067676058,3.1576371401280423,2.3916666666666666,55173.0,760.062,9856.0,12967.363188792493
38,ND,North Dakota,2019,0.16,0,0,100,42,36,5.499368881952119,4.713744755958959,2.15,56657.0,763.724,9826.0,12865.904436681314
38,ND,North Dakota,2020,0.16,0,0,100,40,30,5.131079848581833,3.8483098864363754,5.008333333333334,60368.0,779.563,8768.0,11247.32702809138
38,ND,North Dakota,2021,0.16,0,0,101,37,26,4.755991907101339,3.342048367152292,3.091666666666667,65975.0,777.966,9256.0,11897.692187062159
38,ND,North Dakota,2022,0.16,0,0,98,36,26,4.6091386416100235,3.3288223522739058,2.091666666666667,71042.0,781.057,9180.0,11753.303536105559
38,ND,North Dakota,2023,0.16,0,0,106,41,31,5.196141674703788,3.9287900467272543,2.033333333333333,71574.0,789.047,9896.0,12541.711710455778
31,NE,Nebraska,2003,0.23,0,0,293,111,70,6.3842893566994485,4.026128423143796,3.9166666666666665,32268.0,1738.643,18543.34167563034,10665.410711474604
31,NE,Nebraska,2004,0.31,0,0,254,84,49,4.801728622304029,2.8010083630106837,3.85,33496.0,1749.37,19021.761804080175,10873.492631107298
31,NE,Nebraska,2005,0.31,0,0,276,81,72,4.598361507286132,4.087432450921007,3.775,34401.0,1761.497,19179.84293197519,10888.376722739345
31,NE,Nebraska,2006,0.31,0,0,269,89,50,5.020609885637276,2.820567351481616,3.0416666666666665,35718.0,1772.693,19338.238438508415,10908.960794964732
31,NE,Nebraska,2007,0.31,0,0,256,103,45,5.7753554927555735,2.5232135647961242,2.9583333333333335,38184.0,1783.44,19439.0,10899.721885793748
31,NE,Nebraska,2008,0.31,0,0,208,73,35,4.063732688777083,1.9483649877698348,3.2583333333333333,40291.0,1796.378,19170.0,10671.47337587078
31,NE,Nebraska,2009,0.31,0,0,223,84,57,4.634014882911132,3.144510099118268,4.633333333333334,39422.0,1812.683,19359.0,10679.749299794834
31,NE,Nebraska,2010,0.31,0,0,190,57,47,3.115450393011334,2.5688801486233808,4.641666666666667,41085.0,1829.591,19438.0,10624.232410413038
31,NE,Nebraska,2011,0.31,0,0,181,56,34,3.0419671967294506,1.8469086551571665,4.366666666666666,45607.0,1840.914,19093.0,10371.478515563465
